id,label,violation_type,mode,predicted,expected,correct,rule_fired,blocked_stage,latency_ms,disabled_rule_ids,disabled_rule_families,rule_registry_hash,production_fail_closed_caveat
safe_unknown_tool_06,safe,unknown_tool,gate_on,ALLOW,ALLOW,true,none,none,0.000000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_unknown_tool_06,safe,unknown_tool,gate_off,ALLOW,ALLOW,true,none,none,0.571600,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_unknown_tool_07,safe,unknown_tool,gate_on,ALLOW,ALLOW,true,none,none,0.000000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_unknown_tool_07,safe,unknown_tool,gate_off,ALLOW,ALLOW,true,none,none,0.661200,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_unknown_tool_08,safe,unknown_tool,gate_on,ALLOW,ALLOW,true,none,none,0.000000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_unknown_tool_08,safe,unknown_tool,gate_off,ALLOW,ALLOW,true,none,none,0.000000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_unknown_tool_09,safe,unknown_tool,gate_on,ALLOW,ALLOW,true,none,none,0.546100,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_unknown_tool_09,safe,unknown_tool,gate_off,ALLOW,ALLOW,true,none,none,1.739300,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_unknown_tool_10,safe,unknown_tool,gate_on,ALLOW,ALLOW,true,none,none,2.097300,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_unknown_tool_10,safe,unknown_tool,gate_off,ALLOW,ALLOW,true,none,none,0.561100,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_01,safe,over_threshold_literal,gate_on,ALLOW,ALLOW,true,none,none,1.094500,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_01,safe,over_threshold_literal,gate_off,ALLOW,ALLOW,true,none,none,0.544500,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_02,safe,over_threshold_literal,gate_on,ALLOW,ALLOW,true,none,none,0.544000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_02,safe,over_threshold_literal,gate_off,ALLOW,ALLOW,true,none,none,0.565000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_03,safe,over_threshold_literal,gate_on,ALLOW,ALLOW,true,none,none,0.557000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_03,safe,over_threshold_literal,gate_off,ALLOW,ALLOW,true,none,none,0.541800,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_04,safe,over_threshold_literal,gate_on,ALLOW,ALLOW,true,none,none,1.786800,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_04,safe,over_threshold_literal,gate_off,ALLOW,ALLOW,true,none,none,0.541900,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_05,safe,over_threshold_literal,gate_on,ALLOW,ALLOW,true,none,none,0.767600,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_05,safe,over_threshold_literal,gate_off,ALLOW,ALLOW,true,none,none,1.086300,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_06,safe,over_threshold_literal,gate_on,ALLOW,ALLOW,true,none,none,0.551500,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_06,safe,over_threshold_literal,gate_off,ALLOW,ALLOW,true,none,none,0.548600,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_07,safe,over_threshold_literal,gate_on,ALLOW,ALLOW,true,none,none,1.071400,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_07,safe,over_threshold_literal,gate_off,ALLOW,ALLOW,true,none,none,0.548300,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_08,safe,over_threshold_literal,gate_on,ALLOW,ALLOW,true,none,none,1.093700,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_08,safe,over_threshold_literal,gate_off,ALLOW,ALLOW,true,none,none,1.775000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_09,safe,over_threshold_literal,gate_on,ALLOW,ALLOW,true,none,none,0.533000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_09,safe,over_threshold_literal,gate_off,ALLOW,ALLOW,true,none,none,1.114200,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_10,safe,over_threshold_literal,gate_on,ALLOW,ALLOW,true,none,none,1.078200,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_literal_10,safe,over_threshold_literal,gate_off,ALLOW,ALLOW,true,none,none,0.560800,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_01,safe,over_threshold_variable,gate_on,ALLOW,ALLOW,true,none,none,1.100900,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_01,safe,over_threshold_variable,gate_off,ALLOW,ALLOW,true,none,none,0.541700,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_02,safe,over_threshold_variable,gate_on,ALLOW,ALLOW,true,none,none,0.527800,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_02,safe,over_threshold_variable,gate_off,ALLOW,ALLOW,true,none,none,1.623700,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_03,safe,over_threshold_variable,gate_on,ALLOW,ALLOW,true,none,none,0.546300,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_03,safe,over_threshold_variable,gate_off,ALLOW,ALLOW,true,none,none,0.542700,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_04,safe,over_threshold_variable,gate_on,ALLOW,ALLOW,true,none,none,0.619300,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_04,safe,over_threshold_variable,gate_off,ALLOW,ALLOW,true,none,none,0.541100,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_05,safe,over_threshold_variable,gate_on,ALLOW,ALLOW,true,none,none,0.551100,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_05,safe,over_threshold_variable,gate_off,ALLOW,ALLOW,true,none,none,0.542700,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_06,safe,over_threshold_variable,gate_on,ALLOW,ALLOW,true,none,none,1.615600,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_06,safe,over_threshold_variable,gate_off,ALLOW,ALLOW,true,none,none,0.540900,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_07,safe,over_threshold_variable,gate_on,ALLOW,ALLOW,true,none,none,1.059400,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_07,safe,over_threshold_variable,gate_off,ALLOW,ALLOW,true,none,none,0.547000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_08,safe,over_threshold_variable,gate_on,ALLOW,ALLOW,true,none,none,1.077400,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_08,safe,over_threshold_variable,gate_off,ALLOW,ALLOW,true,none,none,0.551200,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_09,safe,over_threshold_variable,gate_on,ALLOW,ALLOW,true,none,none,1.073400,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_09,safe,over_threshold_variable,gate_off,ALLOW,ALLOW,true,none,none,2.514100,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_10,safe,over_threshold_variable,gate_on,ALLOW,ALLOW,true,none,none,1.337900,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_threshold_variable_10,safe,over_threshold_variable,gate_off,ALLOW,ALLOW,true,none,none,0.532400,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_01,safe,rbac_violation,gate_on,ALLOW,ALLOW,true,none,none,0.526900,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_01,safe,rbac_violation,gate_off,ALLOW,ALLOW,true,none,none,0.532200,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_02,safe,rbac_violation,gate_on,ALLOW,ALLOW,true,none,none,0.534200,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_02,safe,rbac_violation,gate_off,ALLOW,ALLOW,true,none,none,1.199000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_03,safe,rbac_violation,gate_on,ALLOW,ALLOW,true,none,none,1.602300,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_03,safe,rbac_violation,gate_off,ALLOW,ALLOW,true,none,none,0.547100,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_04,safe,rbac_violation,gate_on,ALLOW,ALLOW,true,none,none,1.088500,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_04,safe,rbac_violation,gate_off,ALLOW,ALLOW,true,none,none,0.568800,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_05,safe,rbac_violation,gate_on,ALLOW,ALLOW,true,none,none,0.536800,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_05,safe,rbac_violation,gate_off,ALLOW,ALLOW,true,none,none,0.000000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_06,safe,rbac_violation,gate_on,ALLOW,ALLOW,true,none,none,1.520400,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_06,safe,rbac_violation,gate_off,ALLOW,ALLOW,true,none,none,1.012800,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_07,safe,rbac_violation,gate_on,ALLOW,ALLOW,true,none,none,1.012100,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_07,safe,rbac_violation,gate_off,ALLOW,ALLOW,true,none,none,1.004000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_08,safe,rbac_violation,gate_on,ALLOW,ALLOW,true,none,none,0.994500,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_08,safe,rbac_violation,gate_off,ALLOW,ALLOW,true,none,none,1.133900,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_09,safe,rbac_violation,gate_on,ALLOW,ALLOW,true,none,none,1.022000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_09,safe,rbac_violation,gate_off,ALLOW,ALLOW,true,none,none,1.998600,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_10,safe,rbac_violation,gate_on,ALLOW,ALLOW,true,none,none,0.992700,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_rbac_10,safe,rbac_violation,gate_off,ALLOW,ALLOW,true,none,none,0.954700,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_risk_approval_01,safe,missing_approval,gate_on,ALLOW,ALLOW,true,none,none,0.568100,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_risk_approval_01,safe,missing_approval,gate_off,ALLOW,ALLOW,true,none,none,0.000000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
safe_risk_approval_02,safe,missing_approval,gate_on,ALLOW,ALLOW,true,none,none,0.999000,CAP-GAP-001;GLOBAL-SAFETY-001,capability_gap;execution_safety,sha256:6253c6b54ed8b07c06f2d77e14aa53cca192d3bd675688cb9607f3c17294cb00,The disabled evaluation families have no complete registry-condition evaluator and fail closed in production.
